"aws_ingest_ts_utc","device_id","firmware_ver","msg_id","event_ts_utc","truck_id","stop_seq","event_type","delta_payload_kg","payload_kg","gross_weight_kg","lat","lon","speed_kmh","engine_on","battery_v","rssi_dbm","temperature_c"
"2026-04-02T15:58:11Z","rpi4-TRK-040","1.8.4","msg-00006389","2026-04-02T15:58:00Z","TRUCK-040","149","moving","0","667","8173","-34,3398","-58,0383","61,2","1","11,84","-60","36,6"
"2026-04-02T16:11:06Z","rpi4-TRK-040","1.8.4","msg-00006390","2026-04-02T16:11:00Z","TRUCK-040","150","moving","0","667","8208","-34,3352","-58,0382","76,5","1","11,97","-64","31,9"
"2026-04-02T16:31:08Z","rpi4-TRK-040","1.8.4","msg-00006391","2026-04-02T16:31:00Z","TRUCK-040","151","moving","0","667","8184","-34,3351","-58,0348","32,8","1","11,86","-94","31,4"
"2026-04-02T16:46:02Z","rpi4-TRK-040","1.8.4","msg-00006392","2026-04-02T16:46:00Z","TRUCK-040","152","unloading","-372","295","7793","-34,3366","-58,0345","0","1","11,67","-95","27,4"
"2026-04-02T17:04:03Z","rpi4-TRK-040","1.8.4","msg-00006393","2026-04-02T17:04:00Z","TRUCK-040","153","moving","0","295","7779","-34,3308","-58,0337","19,1","1","11,84","-76","22,4"
"2026-04-02T17:23:07Z","rpi4-TRK-040","1.8.4","msg-00006394","2026-04-02T17:23:00Z","TRUCK-040","154","loading","696","991","8534","-34,3295","-58,0305","0","1","11,7","-87","39,3"
"2026-04-02T17:30:07Z","rpi4-TRK-040","1.8.4","msg-00006395","2026-04-02T17:30:00Z","TRUCK-040","155","moving","0","991","8517","-34,3295","-58,0277","50,7","1","11,64","-81","27,7"
"2026-04-02T17:38:02Z","rpi4-TRK-040","1.8.4","msg-00006396","2026-04-02T17:38:00Z","TRUCK-040","156","unloading","-188","803","8283","-34,3235","-58,025","0","1","11,63","-71","35,2"
"2026-04-02T17:50:01Z","rpi4-TRK-040","1.8.4","msg-00006397","2026-04-02T17:50:00Z","TRUCK-040","157","moving","0","803","8325","-34,3208","-58,0228","59,8","1","11,92","-80","27,5"
"2026-04-02T18:03:04Z","rpi4-TRK-040","1.8.4","msg-00006398","2026-04-02T18:03:00Z","TRUCK-040","158","moving","0","803","8348","-34,3192","-58,0173","23,7","1","11,91","-61","24,3"
"2026-04-02T18:17:05Z","rpi4-TRK-040","1.8.4","msg-00006399","2026-04-02T18:17:00Z","TRUCK-040","159","moving","0","803","8324","-34,317","-58,0166","45,3","1","11,84","-95","37,6"
"2026-04-02T18:28:01Z","rpi4-TRK-040","1.8.4","msg-00006400","2026-04-02T18:28:00Z","TRUCK-040","160","unloading","-229","574","8121","-34,3186","-58,0111","0","1","11,91","-88","22,7"
"2026-04-01T05:39:11Z","rpi4-TRK-041","1.8.3","msg-00006401","2026-04-01T05:39:00Z","TRUCK-041","1","moving","0","3688","10213","-34,4169","-58,2091","69,7","1","12,63","-92","17,5"
"2026-04-01T05:54:09Z","rpi4-TRK-041","1.8.3","msg-00006402","2026-04-01T05:54:00Z","TRUCK-041","2","moving","0","3688","10278","-34,4181","-58,208","49,8","1","12,75","-68","31,4"
"2026-04-01T06:04:03Z","rpi4-TRK-041","1.8.3","msg-00006403","2026-04-01T06:04:00Z","TRUCK-041","3","moving","0","3688","10246","-34,4133","-58,2016","41,6","1","12,43","-65","30"
"2026-04-01T06:24:08Z","rpi4-TRK-041","1.8.3","msg-00006404","2026-04-01T06:24:00Z","TRUCK-041","4","unloading","-382","3306","9857","-34,4104","-58,2033","0","1","12,52","-82","25"
"2026-04-01T06:43:03Z","rpi4-TRK-041","1.8.3","msg-00006405","2026-04-01T06:43:00Z","TRUCK-041","5","moving","0","3306","9895","-34,4089","-58,1996","60,5","1","12,68","-75","30,4"
"2026-04-01T07:04:01Z","rpi4-TRK-041","1.8.3","msg-00006406","2026-04-01T07:04:00Z","TRUCK-041","6","moving","0","3306","9901","-34,4085","-58,1982","66,7","1","12,53","-62","41,6"
"2026-04-01T07:25:11Z","rpi4-TRK-041","1.8.3","msg-00006407","2026-04-01T07:25:00Z","TRUCK-041","7","loading","1342","4648","11221","-34,4053","-58,195","0","1","12,38","-90","36,7"
"2026-04-01T07:40:04Z","rpi4-TRK-041","1.8.3","msg-00006408","2026-04-01T07:40:00Z","TRUCK-041","8","unloading","-2775","1873","8412","-34,4041","-58,1892","0","1","12,56","-69","34,4"
"2026-04-01T07:46:02Z","rpi4-TRK-041","1.8.3","msg-00006409","2026-04-01T07:46:00Z","TRUCK-041","9","moving","0","1873","8397","-34,4019","-58,1884","45,6","1","12,54","-64","33,8"
"2026-04-01T07:56:01Z","rpi4-TRK-041","1.8.3","msg-00006410","2026-04-01T07:56:00Z","TRUCK-041","10","moving","0","1873","8454","-34,4006","-58,1887","46,4","1","12,58","-58","39,2"
"2026-04-01T08:11:08Z","rpi4-TRK-041","1.8.3","msg-00006411","2026-04-01T08:11:00Z","TRUCK-041","11","moving","0","1873","8463","-34,3964","-58,184","40,7","1","12,4","-64","34,6"
"2026-04-01T08:27:03Z","rpi4-TRK-041","1.8.3","msg-00006412","2026-04-01T08:27:00Z","TRUCK-041","12","unloading","-1456","417","6973","-34,3934","-58,1807","0","1","12,67","-80","42"
"2026-04-01T08:38:05Z","rpi4-TRK-041","1.8.3","msg-00006413","2026-04-01T08:38:00Z","TRUCK-041","13","moving","0","417","7012","-34,3961","-58,1794","54,5","1","12,38","-81","25,3"
"2026-04-01T08:51:05Z","rpi4-TRK-041","1.8.3","msg-00006414","2026-04-01T08:51:00Z","TRUCK-041","14","loading","976","1393","7937","-34,3945","-58,1774","0","1","12,34","-71","40,7"
"2026-04-01T09:01:08Z","rpi4-TRK-041","1.8.3","msg-00006415","2026-04-01T09:01:00Z","TRUCK-041","15","moving","0","1393","7939","-34,3916","-58,1726","34,2","1","12,4","-77","30,8"
"2026-04-01T09:08:07Z","rpi4-TRK-041","1.8.3","msg-00006416","2026-04-01T09:08:00Z","TRUCK-041","16","unloading","-328","1065","7620","-34,3885","-58,172","0","1","12,41","-94","19,5"
"2026-04-01T09:25:07Z","rpi4-TRK-041","1.8.3","msg-00006417","2026-04-01T09:25:00Z","TRUCK-041","17","moving","0","1065","7628","-34,3875","-58,1679","77,7","1","12,34","-85","39,3"
"2026-04-01T09:45:10Z","rpi4-TRK-041","1.8.3","msg-00006418","2026-04-01T09:45:00Z","TRUCK-041","18","moving","0","1065","7654","-34,381","-58,1676","34,2","1","12,34","-73","26,3"
"2026-04-01T09:57:02Z","rpi4-TRK-041","1.8.3","msg-00006419","2026-04-01T09:57:00Z","TRUCK-041","19","moving","0","1065","7662","-34,3793","-58,1644","61,6","1","12,68","-75","26,2"
"2026-04-01T10:08:01Z","rpi4-TRK-041","1.8.3","msg-00006420","2026-04-01T10:08:00Z","TRUCK-041","20","unloading","-586","479","7057","-34,3803","-58,1606","0","1","12,35","-87","17,4"
"2026-04-01T10:20:06Z","rpi4-TRK-041","1.8.3","msg-00006421","2026-04-01T10:20:00Z","TRUCK-041","21","loading","1295","1774","8294","-34,3746","-58,1598","0","1","12,34","-67","19,2"
"2026-04-01T10:33:10Z","rpi4-TRK-041","1.8.3","msg-00006422","2026-04-01T10:33:00Z","TRUCK-041","22","moving","0","1774","8292","-34,3778","-58,1596","45,1","1","12,34","-77","28,5"
"2026-04-01T10:39:08Z","rpi4-TRK-041","1.8.3","msg-00006423","2026-04-01T10:39:00Z","TRUCK-041","23","moving","0","1774","8350","-34,3716","-58,1551","53,6","1","12,38","-78","41,2"
"2026-04-01T11:00:11Z","rpi4-TRK-041","1.8.3","msg-00006424","2026-04-01T11:00:00Z","TRUCK-041","24","unloading","-861","913","7495","-34,3713","-58,153","0","1","12,46","-71","34,1"
"2026-04-01T11:18:07Z","rpi4-TRK-041","1.8.3","msg-00006425","2026-04-01T11:18:00Z","TRUCK-041","25","moving","0","913","7474","-34,3715","-58,148","64,5","1","12,51","-83","31,4"
"2026-04-01T11:37:02Z","rpi4-TRK-041","1.8.3","msg-00006426","2026-04-01T11:37:00Z","TRUCK-041","26","moving","0","913","7468","-34,3668","-58,1466","22,3","1","12,34","-86","25,8"
"2026-04-01T11:53:08Z","rpi4-TRK-041","1.8.3","msg-00006427","2026-04-01T11:53:00Z","TRUCK-041","27","moving","0","913","7444","-34,3669","-58,1472","51,6","1","12,3","-63","33,4"
"2026-04-01T12:12:01Z","rpi4-TRK-041","1.8.3","msg-00006428","2026-04-01T12:12:00Z","TRUCK-041","28","unloading","-323","590","7129","-34,3635","-58,1403","0","1","12,46","-85","18,3"
"2026-04-01T12:20:08Z","rpi4-TRK-041","1.8.3","msg-00006429","2026-04-01T12:20:00Z","TRUCK-041","29","moving","0","590","7132","-34,3631","-58,1404","18,9","1","12,46","-90","19,4"
"2026-04-01T12:26:04Z","rpi4-TRK-041","1.8.3","msg-00006430","2026-04-01T12:26:00Z","TRUCK-041","30","moving","0","590","7109","-34,36","-58,1372","40,1","1","12,41","-86","35,4"
"2026-04-01T12:33:03Z","rpi4-TRK-041","1.8.3","msg-00006431","2026-04-01T12:33:00Z","TRUCK-041","31","moving","0","590","7113","-34,3581","-58,1327","32,6","1","12,44","-62","17,5"
"2026-04-01T12:45:03Z","rpi4-TRK-041","1.8.3","msg-00006432","2026-04-01T12:45:00Z","TRUCK-041","32","unloading","-283","307","6847","-34,3536","-58,1325","0","1","12,37","-71","21"
"2026-04-01T13:06:07Z","rpi4-TRK-041","1.8.3","msg-00006433","2026-04-01T13:06:00Z","TRUCK-041","33","moving","0","307","6834","-34,3528","-58,1334","69,8","1","12,24","-88","27,5"
"2026-04-01T13:26:04Z","rpi4-TRK-041","1.8.3","msg-00006434","2026-04-01T13:26:00Z","TRUCK-041","34","moving","0","307","6855","-34,3478","-58,1305","60,5","1","12,43","-75","25,2"
"2026-04-01T13:39:08Z","rpi4-TRK-041","1.8.3","msg-00006435","2026-04-01T13:39:00Z","TRUCK-041","35","loading","381","688","7239","-34,3446","-58,1282","0","1","12,53","-92","40,4"
"2026-04-01T14:00:11Z","rpi4-TRK-041","1.8.3","msg-00006436","2026-04-01T14:00:00Z","TRUCK-041","36","unloading","-598","90","6634","-34,3444","-58,1236","0","1","12,22","-65","24,6"
"2026-04-01T14:19:08Z","rpi4-TRK-041","1.8.3","msg-00006437","2026-04-01T14:19:00Z","TRUCK-041","37","moving","0","90","6630","-34,3452","-58,1198","33,8","1","12,5","-63","28,4"
"2026-04-01T14:39:01Z","rpi4-TRK-041","1.8.3","msg-00006438","2026-04-01T14:39:00Z","TRUCK-041","38","moving","0","90","6647","-34,3391","-58,1161","29,7","1","12,34","-73","37,4"
"2026-04-01T14:55:04Z","rpi4-TRK-041","1.8.3","msg-00006439","2026-04-01T14:55:00Z","TRUCK-041","39","moving","0","90","6670","-34,3362","-58,1194","63,2","1","12,58","-89","39,4"
"2026-04-01T15:06:02Z","rpi4-TRK-041","1.8.3","msg-00006440","2026-04-01T15:06:00Z","TRUCK-041","40","unloading","-153","0","6526","-34,3395","-58,1119","0","1","12,28","-88","18,9"
"2026-04-01T15:21:11Z","rpi4-TRK-041","1.8.3","msg-00006441","2026-04-01T15:21:00Z","TRUCK-041","41","moving","0","0","6591","-34,3327","-58,1119","70,8","1","12,34","-86","34,5"
"2026-04-01T15:32:08Z","rpi4-TRK-041","1.8.3","msg-00006442","2026-04-01T15:32:00Z","TRUCK-041","42","loading","1470","1470","8042","-34,3353","-58,1109","0","1","12,43","-84","40"
"2026-04-01T15:38:09Z","rpi4-TRK-041","1.8.3","msg-00006443","2026-04-01T15:38:00Z","TRUCK-041","43","moving","0","1470","8038","-34,3283","-58,107","19,9","1","12,42","-84","40,6"
"2026-04-01T15:54:10Z","rpi4-TRK-041","1.8.3","msg-00006444","2026-04-01T15:54:00Z","TRUCK-041","44","unloading","-512","958","7531","-34,3281","-58,1034","0","1","12,31","-92","38,6"
"2026-04-01T16:09:02Z","rpi4-TRK-041","1.8.3","msg-00006445","2026-04-01T16:09:00Z","TRUCK-041","45","moving","0","958","7488","-34,3281","-58,1016","57,8","1","12,32","-92","21,4"
"2026-04-01T16:21:02Z","rpi4-TRK-041","1.8.3","msg-00006446","2026-04-01T16:21:00Z","TRUCK-041","46","moving","0","958","7549","-34,3243","-58,1009","34,7","1","12,2","-80","37,9"
"2026-04-01T16:31:07Z","rpi4-TRK-041","1.8.3","msg-00006447","2026-04-01T16:31:00Z","TRUCK-041","47","moving","0","958","7542","-34,3249","-58,0957","41","1","12,32","-71","36,9"
"2026-04-01T16:46:03Z","rpi4-TRK-041","1.8.3","msg-00006448","2026-04-01T16:46:00Z","TRUCK-041","48","unloading","-416","542","7070","-34,3178","-58,097","0","1","12,19","-77","18,4"
"2026-04-01T16:59:01Z","rpi4-TRK-041","1.8.3","msg-00006449","2026-04-01T16:59:00Z","TRUCK-041","49","loading","1298","1840","8407","-34,3206","-58,091","0","1","12,52","-94","25,2"
"2026-04-01T17:05:03Z","rpi4-TRK-041","1.8.3","msg-00006450","2026-04-01T17:05:00Z","TRUCK-041","50","moving","0","1840","8410","-34,3157","-58,0889","44,7","1","12,21","-81","40,2"
"2026-04-01T17:14:09Z","rpi4-TRK-041","1.8.3","msg-00006451","2026-04-01T17:14:00Z","TRUCK-041","51","moving","0","1840","8372","-34,3153","-58,0889","55","1","12,5","-72","38,5"
"2026-04-01T17:23:11Z","rpi4-TRK-041","1.8.3","msg-00006452","2026-04-01T17:23:00Z","TRUCK-041","52","unloading","-428","1412","7953","-34,3103","-58,0878","0","1","12,44","-64","23,9"
"2026-04-01T17:44:01Z","rpi4-TRK-041","1.8.3","msg-00006453","2026-04-01T17:44:00Z","TRUCK-041","53","moving","0","1412","7938","-34,3079","-58,0808","32","1","12,22","-89","39,7"
"2026-04-01T18:00:08Z","rpi4-TRK-041","1.8.3","msg-00006454","2026-04-01T18:00:00Z","TRUCK-041","54","moving","0","1412","7950","-34,3102","-58,0794","45,1","1","12,19","-77","32,5"
"2026-04-01T18:21:11Z","rpi4-TRK-041","1.8.3","msg-00006455","2026-04-01T18:21:00Z","TRUCK-041","55","moving","0","1412","8001","-34,3043","-58,0763","35,3","1","12,5","-91","29,4"
"2026-04-01T18:30:04Z","rpi4-TRK-041","1.8.3","msg-00006456","2026-04-01T18:30:00Z","TRUCK-041","56","unloading","-456","956","7547","-34,301","-58,0779","0","1","12,38","-93","21"
"2026-04-01T18:41:10Z","rpi4-TRK-041","1.8.3","msg-00006457","2026-04-01T18:41:00Z","TRUCK-041","57","moving","0","956","7493","-34,3002","-58,0744","32,7","1","12,42","-70","21,4"
"2026-04-01T18:48:07Z","rpi4-TRK-041","1.8.3","msg-00006458","2026-04-01T18:48:00Z","TRUCK-041","58","moving","0","956","7499","-34,3011","-58,0683","47,9","1","12,33","-83","28,5"
"2026-04-01T19:00:07Z","rpi4-TRK-041","1.8.3","msg-00006459","2026-04-01T19:00:00Z","TRUCK-041","59","moving","0","956","7485","-34,2947","-58,0685","32,3","1","12,4","-65","21,9"
"2026-04-01T19:07:07Z","rpi4-TRK-041","1.8.3","msg-00006460","2026-04-01T19:07:00Z","TRUCK-041","60","unloading","-184","772","7370","-34,2944","-58,0683","0","1","12,15","-84","29,6"
"2026-04-01T19:16:05Z","rpi4-TRK-041","1.8.3","msg-00006461","2026-04-01T19:16:00Z","TRUCK-041","61","moving","0","772","7356","-34,2907","-58,0646","29","1","12,4","-93","33,4"
"2026-04-01T19:28:04Z","rpi4-TRK-041","1.8.3","msg-00006462","2026-04-01T19:28:00Z","TRUCK-041","62","moving","0","772","7358","-34,2916","-58,0617","73,1","1","12,19","-88","21,2"
"2026-04-01T19:39:10Z","rpi4-TRK-041","1.8.3","msg-00006463","2026-04-01T19:39:00Z","TRUCK-041","63","loading","729","1501","8081","-34,2909","-58,0561","0","1","12,44","-91","21,5"
"2026-04-01T19:57:07Z","rpi4-TRK-041","1.8.3","msg-00006464","2026-04-01T19:57:00Z","TRUCK-041","64","unloading","-279","1222","7741","-34,2839","-58,0541","0","1","12,42","-88","35,5"
"2026-04-01T20:08:01Z","rpi4-TRK-041","1.8.3","msg-00006465","2026-04-01T20:08:00Z","TRUCK-041","65","moving","0","1222","7813","-34,283","-58,0527","74,9","1","12,38","-71","28,9"
"2026-04-01T20:24:09Z","rpi4-TRK-041","1.8.3","msg-00006466","2026-04-01T20:24:00Z","TRUCK-041","66","moving","0","1222","7780","-34,2813","-58,0526","33,4","1","12,32","-75","37,4"
"2026-04-01T20:40:03Z","rpi4-TRK-041","1.8.3","msg-00006467","2026-04-01T20:40:00Z","TRUCK-041","67","moving","0","1222","7812","-34,2797","-58,0477","61,7","1","12,12","-91","36,2"
"2026-04-01T21:01:04Z","rpi4-TRK-041","1.8.3","msg-00006468","2026-04-01T21:01:00Z","TRUCK-041","68","unloading","-1157","65","6640","-34,2784","-58,0477","0","1","12,2","-90","20,4"
"2026-04-01T21:19:09Z","rpi4-TRK-041","1.8.3","msg-00006469","2026-04-01T21:19:00Z","TRUCK-041","69","moving","0","65","6623","-34,2764","-58,0431","62,4","1","12,16","-83","33,4"
"2026-04-01T21:39:11Z","rpi4-TRK-041","1.8.3","msg-00006470","2026-04-01T21:39:00Z","TRUCK-041","70","loading","314","379","6935","-34,2766","-58,0425","0","1","12,44","-77","42,7"
"2026-04-01T21:57:10Z","rpi4-TRK-041","1.8.3","msg-00006471","2026-04-01T21:57:00Z","TRUCK-041","71","moving","0","379","6973","-34,2735","-58,0399","41,7","1","12,14","-81","19,1"
"2026-04-01T22:15:07Z","rpi4-TRK-041","1.8.3","msg-00006472","2026-04-01T22:15:00Z","TRUCK-041","72","unloading","-247","132","6677","-34,2712","-58,0366","0","1","12,12","-87","22,1"
"2026-04-01T22:36:11Z","rpi4-TRK-041","1.8.3","msg-00006473","2026-04-01T22:36:00Z","TRUCK-041","73","moving","0","132","6694","-34,2704","-58,0348","66,7","1","12,14","-78","17,2"
"2026-04-01T22:52:05Z","rpi4-TRK-041","1.8.3","msg-00006474","2026-04-01T22:52:00Z","TRUCK-041","74","moving","0","132","6681","-34,268","-58,0306","53,2","1","12,22","-66","29,2"
"2026-04-01T23:13:04Z","rpi4-TRK-041","1.8.3","msg-00006475","2026-04-01T23:13:00Z","TRUCK-041","75","moving","0","132","6653","-34,2645","-58,0315","37,8","1","12,02","-93","34,3"
"2026-04-01T23:31:10Z","rpi4-TRK-041","1.8.3","msg-00006476","2026-04-01T23:31:00Z","TRUCK-041","76","unloading","-167","0","6543","-34,2641","-58,0305","0","1","12,03","-92","37"
"2026-04-01T23:50:04Z","rpi4-TRK-041","1.8.3","msg-00006477","2026-04-01T23:50:00Z","TRUCK-041","77","loading","1580","1580","8129","-34,262","-58,0225","0","1","12,3","-88","19,2"
"2026-04-02T00:07:01Z","rpi4-TRK-041","1.8.3","msg-00006478","2026-04-02T00:07:00Z","TRUCK-041","78","moving","0","1580","8104","-34,256","-58,0253","60","1","12,04","-66","26,2"
"2026-04-02T00:15:01Z","rpi4-TRK-041","1.8.3","msg-00006479","2026-04-02T00:15:00Z","TRUCK-041","79","moving","0","1580","8173","-34,2532","-58,0207","36,3","1","12,36","-74","29,6"
"2026-04-02T00:21:08Z","rpi4-TRK-041","1.8.3","msg-00006480","2026-04-02T00:21:00Z","TRUCK-041","80","unloading","-297","1283","7805","-34,2516","-58,0189","0","1","12,23","-80","30,7"
"2026-04-02T00:36:01Z","rpi4-TRK-041","1.8.3","msg-00006481","2026-04-02T00:36:00Z","TRUCK-041","81","moving","0","1283","7846","-34,2523","-58,0143","68,6","1","12,14","-74","28,3"
"2026-04-02T00:42:10Z","rpi4-TRK-041","1.8.3","msg-00006482","2026-04-02T00:42:00Z","TRUCK-041","82","moving","0","1283","7879","-34,2508","-58,0119","35,8","1","12,07","-88","40,2"
"2026-04-02T00:59:05Z","rpi4-TRK-041","1.8.3","msg-00006483","2026-04-02T00:59:00Z","TRUCK-041","83","moving","0","1283","7822","-34,2485","-58,0087","56,8","1","12,3","-66","29,8"
"2026-04-02T01:20:07Z","rpi4-TRK-041","1.8.3","msg-00006484","2026-04-02T01:20:00Z","TRUCK-041","84","unloading","-1244","39","6604","-34,247","-58,0114","0","1","12,18","-58","17,4"
"2026-04-02T01:34:06Z","rpi4-TRK-041","1.8.3","msg-00006485","2026-04-02T01:34:00Z","TRUCK-041","85","moving","0","39","6583","-34,2452","-58,0049","24,3","1","12,36","-77","18,5"
"2026-04-02T01:53:05Z","rpi4-TRK-041","1.8.3","msg-00006486","2026-04-02T01:53:00Z","TRUCK-041","86","moving","0","39","6566","-34,2422","-58,0054","30,7","1","12,1","-83","22,6"
"2026-04-02T02:07:10Z","rpi4-TRK-041","1.8.3","msg-00006487","2026-04-02T02:07:00Z","TRUCK-041","87","moving","0","39","6628","-34,2396","-58,0003","35,8","1","12,32","-92","19,3"
"2026-04-02T02:15:10Z","rpi4-TRK-041","1.8.3","msg-00006488","2026-04-02T02:15:00Z","TRUCK-041","88","unloading","-182","0","6595","-34,2373","-58,0012","0","1","12,31","-70","21,5"
"2026-04-02T02:29:08Z","rpi4-TRK-041","1.8.3","msg-00006489","2026-04-02T02:29:00Z","TRUCK-041","89","moving","0","0","6550","-34,2319","-57,9994","57,7","1","12,2","-58","31,5"
"2026-04-02T02:50:03Z","rpi4-TRK-041","1.8.3","msg-00006490","2026-04-02T02:50:00Z","TRUCK-041","90","moving","0","0","6570","-34,2323","-57,9963","46,7","1","12,12","-69","31,6"
"2026-04-02T03:04:10Z","rpi4-TRK-041","1.8.3","msg-00006491","2026-04-02T03:04:00Z","TRUCK-041","91","loading","2397","2397","8974","-34,2283","-57,9906","0","1","12,28","-88","24"
"2026-04-02T03:10:04Z","rpi4-TRK-041","1.8.3","msg-00006492","2026-04-02T03:10:00Z","TRUCK-041","92","unloading","-2040","357","6934","-34,2282","-57,9872","0","1","12,12","-77","32,4"
"2026-04-02T03:30:09Z","rpi4-TRK-041","1.8.3","msg-00006493","2026-04-02T03:30:00Z","TRUCK-041","93","moving","0","357","6902","-34,2271","-57,9876","30,5","1","12,24","-94","33,4"
"2026-04-02T03:42:07Z","rpi4-TRK-041","1.8.3","msg-00006494","2026-04-02T03:42:00Z","TRUCK-041","94","moving","0","357","6955","-34,2252","-57,9816","67,5","1","12,14","-80","42,7"
"2026-04-02T03:50:11Z","rpi4-TRK-041","1.8.3","msg-00006495","2026-04-02T03:50:00Z","TRUCK-041","95","moving","0","357","6880","-34,219","-57,9803","49,1","1","12,04","-58","38,4"
"2026-04-02T04:00:11Z","rpi4-TRK-041","1.8.3","msg-00006496","2026-04-02T04:00:00Z","TRUCK-041","96","unloading","-339","18","6610","-34,2185","-57,9797","0","1","12,1","-61","28,6"
"2026-04-02T04:09:07Z","rpi4-TRK-041","1.8.3","msg-00006497","2026-04-02T04:09:00Z","TRUCK-041","97","moving","0","18","6536","-34,2151","-57,9744","66,6","1","12","-88","37"
"2026-04-02T04:26:01Z","rpi4-TRK-041","1.8.3","msg-00006498","2026-04-02T04:26:00Z","TRUCK-041","98","loading","855","873","7455","-34,2147","-57,973","0","1","11,93","-61","25,3"
"2026-04-02T04:42:11Z","rpi4-TRK-041","1.8.3","msg-00006499","2026-04-02T04:42:00Z","TRUCK-041","99","moving","0","873","7431","-34,2153","-57,9698","35,4","1","12,18","-65","31,5"
"2026-04-02T04:58:05Z","rpi4-TRK-041","1.8.3","msg-00006500","2026-04-02T04:58:00Z","TRUCK-041","100","unloading","-672","201","6734","-34,2139","-57,9687","0","1","12,12","-75","36,5"
"2026-04-02T05:09:10Z","rpi4-TRK-041","1.8.3","msg-00006501","2026-04-02T05:09:00Z","TRUCK-041","101","moving","0","201","6798","-34,2102","-57,9696","22,3","1","12,16","-65","24,3"
"2026-04-02T05:16:08Z","rpi4-TRK-041","1.8.3","msg-00006502","2026-04-02T05:16:00Z","TRUCK-041","102","moving","0","201","6723","-34,2063","-57,9633","70,8","1","12,06","-76","20,3"
"2026-04-02T05:29:11Z","rpi4-TRK-041","1.8.3","msg-00006503","2026-04-02T05:29:00Z","TRUCK-041","103","moving","0","201","6778","-34,203","-57,9645","43,8","1","12,03","-69","17,7"
"2026-04-02T05:42:04Z","rpi4-TRK-041","1.8.3","msg-00006504","2026-04-02T05:42:00Z","TRUCK-041","104","unloading","-180","21","6552","-34,2051","-57,9619","0","1","11,9","-69","19,7"
"2026-04-02T05:51:08Z","rpi4-TRK-041","1.8.3","msg-00006505","2026-04-02T05:51:00Z","TRUCK-041","105","loading","1511","1532","8124","-34,1993","-57,9574","0","1","12,26","-79","28,1"
"2026-04-02T06:09:08Z","rpi4-TRK-041","1.8.3","msg-00006506","2026-04-02T06:09:00Z","TRUCK-041","106","moving","0","1532","8078","-34,1981","-57,9565","45,6","1","12,15","-72","18,1"
"2026-04-02T06:21:06Z","rpi4-TRK-041","1.8.3","msg-00006507","2026-04-02T06:21:00Z","TRUCK-041","107","moving","0","1532","8129","-34,1953","-57,9512","29,2","1","12,08","-80","30,6"
"2026-04-02T06:28:02Z","rpi4-TRK-041","1.8.3","msg-00006508","2026-04-02T06:28:00Z","TRUCK-041","108","unloading","-154","1378","7931","-34,1919","-57,9505","0","1","11,88","-66","33,7"
"2026-04-02T06:47:07Z","rpi4-TRK-041","1.8.3","msg-00006509","2026-04-02T06:47:00Z","TRUCK-041","109","moving","0","1378","7969","-34,1938","-57,9514","68,2","1","12","-80","33,4"
"2026-04-02T07:06:07Z","rpi4-TRK-041","1.8.3","msg-00006510","2026-04-02T07:06:00Z","TRUCK-041","110","moving","0","1378","7947","-34,1902","-57,9477","39,4","1","11,92","-69","38,7"
"2026-04-02T07:27:04Z","rpi4-TRK-041","1.8.3","msg-00006511","2026-04-02T07:27:00Z","TRUCK-041","111","moving","0","1378","7964","-34,1882","-57,943","45,5","1","11,88","-92","20,9"
"2026-04-02T07:40:06Z","rpi4-TRK-041","1.8.3","msg-00006512","2026-04-02T07:40:00Z","TRUCK-041","112","unloading","-276","1102","7633","-34,1887","-57,9384","0","1","12,23","-90","20,3"
"2026-04-02T07:46:07Z","rpi4-TRK-041","1.8.3","msg-00006513","2026-04-02T07:46:00Z","TRUCK-041","113","moving","0","1102","7688","-34,1837","-57,9376","49,5","1","12,04","-95","26,9"
"2026-04-02T07:55:01Z","rpi4-TRK-041","1.8.3","msg-00006514","2026-04-02T07:55:00Z","TRUCK-041","114","moving","0","1102","7663","-34,1836","-57,9356","45,4","1","12,11","-65","37,6"
"2026-04-02T08:02:10Z","rpi4-TRK-041","1.8.3","msg-00006515","2026-04-02T08:02:00Z","TRUCK-041","115","moving","0","1102","7656","-34,1821","-57,9336","60,7","1","12,22","-91","23,6"
"2026-04-02T08:14:03Z","rpi4-TRK-041","1.8.3","msg-00006516","2026-04-02T08:14:00Z","TRUCK-041","116","unloading","-789","313","6887","-34,1776","-57,9322","0","1","11,91","-91","33,2"
"2026-04-02T08:20:01Z","rpi4-TRK-041","1.8.3","msg-00006517","2026-04-02T08:20:00Z","TRUCK-041","117","moving","0","313","6873","-34,1764","-57,93","70,4","1","11,82","-67","22,4"
"2026-04-02T08:32:10Z","rpi4-TRK-041","1.8.3","msg-00006518","2026-04-02T08:32:00Z","TRUCK-041","118","moving","0","313","6883","-34,1704","-57,9274","33,7","1","12,01","-72","27,7"
"2026-04-02T08:50:09Z","rpi4-TRK-041","1.8.3","msg-00006519","2026-04-02T08:50:00Z","TRUCK-041","119","loading","1262","1575","8120","-34,171","-57,9263","0","1","12,16","-67","38,7"
"2026-04-02T08:58:10Z","rpi4-TRK-041","1.8.3","msg-00006520","2026-04-02T08:58:00Z","TRUCK-041","120","unloading","-1074","501","7039","-34,1697","-57,9206","0","1","12,13","-86","26,8"
