lat,lon,bin_name
-34.4033,-58.2817,bin6667
-34.4033,-58.0933,bin6668
-34.4033,-57.9504,bin6669
-34.4032,-58.1744,bin6670
-34.4032,-58.0849,bin6671
-34.4032,-57.926,bin6672
-34.403,-58.4871,bin6673
-34.403,-58.1054,bin6674
-34.403,-58.0987,bin6675
-34.4029,-58.6068,bin6676
-34.4029,-58.45,bin6677
-34.4029,-58.3201,bin6678
-34.4029,-58.1347,bin6679
-34.4029,-58.113,bin6680
-34.4029,-58.0836,bin6681
-34.4029,-58.044,bin6682
-34.4028,-58.5858,bin6683
-34.4028,-58.5028,bin6684
-34.4028,-58.2964,bin6685
-34.4028,-58.2773,bin6686
-34.4028,-58.25,bin6687
-34.4028,-58.2489,bin6688
-34.4028,-58.2432,bin6689
-34.4028,-58.0988,bin6690
-34.4027,-58.4653,bin6691
-34.4027,-58.4503,bin6692
-34.4027,-58.3625,bin6693
-34.4027,-58.2922,bin6694
-34.4027,-58.2397,bin6695
-34.4026,-58.2519,bin6696
-34.4026,-58.2355,bin6697
-34.4026,-58.0267,bin6698
-34.4025,-58.6186,bin6699
-34.4025,-58.382,bin6700
-34.4025,-58.0145,bin6701
-34.4024,-58.4396,bin6702
-34.4024,-58.2131,bin6703
-34.4024,-58.0841,bin6704
-34.4023,-58.1865,bin6705
-34.4023,-58.1209,bin6706
-34.4022,-58.0818,bin6707
-34.4021,-58.2559,bin6708
-34.4021,-58.1845,bin6709
-34.402,-58.3218,bin6710
-34.402,-58.3156,bin6711
-34.402,-58.0161,bin6712
-34.4019,-58.2173,bin6713
-34.4019,-58.1884,bin6714
-34.4019,-58.0942,bin6715
-34.4019,-58.0711,bin6716
-34.4017,-58.1858,bin6717
-34.4017,-58.0694,bin6718
-34.4017,-57.9477,bin6719
-34.4017,-57.9274,bin6720
-34.4016,-58.4999,bin6721
-34.4015,-58.2291,bin6722
-34.4015,-58.2271,bin6723
-34.4015,-58.0903,bin6724
-34.4014,-58.1071,bin6725
-34.4014,-58.0985,bin6726
-34.4013,-58.3967,bin6727
-34.4013,-58.1385,bin6728
-34.4013,-58.0808,bin6729
-34.4013,-57.95,bin6730
-34.4012,-58.6213,bin6731
-34.4012,-58.6151,bin6732
-34.4012,-58.2306,bin6733
-34.4012,-58.1228,bin6734
-34.4012,-58.076,bin6735
-34.4012,-57.9515,bin6736
-34.4012,-57.9494,bin6737
-34.4011,-58.4135,bin6738
-34.4011,-58.1336,bin6739
-34.4011,-58.0961,bin6740
-34.4011,-57.9532,bin6741
-34.401,-58.3956,bin6742
-34.401,-58.3883,bin6743
-34.401,-58.2189,bin6744
-34.401,-58.0281,bin6745
-34.4009,-58.6166,bin6746
-34.4009,-58.1877,bin6747
-34.4009,-58.0425,bin6748
-34.4009,-57.9458,bin6749
-34.4008,-58.4604,bin6750
-34.4008,-58.0973,bin6751
-34.4007,-58.2815,bin6752
-34.4007,-58.1384,bin6753
-34.4006,-58.653,bin6754
-34.4006,-58.5827,bin6755
-34.4006,-58.386,bin6756
-34.4006,-58.1887,bin6757
-34.4006,-58.012,bin6758
-34.4005,-58.1369,bin6759
-34.4004,-58.2258,bin6760
-34.4003,-58.1175,bin6761
-34.4003,-58.1014,bin6762
-34.4002,-58.6026,bin6763
-34.4001,-58.5014,bin6764
-34.4001,-58.2884,bin6765
-34.4,-58.5757,bin6766
-34.3999,-58.2141,bin6767
-34.3999,-58.0923,bin6768
-34.3998,-58.6143,bin6769
-34.3997,-58.6577,bin6770
-34.3997,-58.4077,bin6771
-34.3997,-58.2753,bin6772
-34.3997,-58.2149,bin6773
-34.3997,-58.187,bin6774
-34.3997,-58.1808,bin6775
-34.3996,-58.4672,bin6776
-34.3996,-58.3903,bin6777
-34.3996,-58.0834,bin6778
-34.3996,-58.0832,bin6779
-34.3995,-58.3007,bin6780
-34.3995,-58.2457,bin6781
-34.3995,-58.2236,bin6782
-34.3995,-57.946,bin6783
-34.3994,-58.1865,bin6784
-34.3993,-58.1796,bin6785
-34.3993,-58.095,bin6786
-34.3993,-57.9464,bin6787
-34.3992,-58.6028,bin6788
-34.3992,-58.358,bin6789
-34.3992,-58.1844,bin6790
-34.3992,-58.1767,bin6791
-34.3991,-58.6023,bin6792
-34.3991,-58.3108,bin6793
-34.3991,-58.1161,bin6794
-34.399,-58.1177,bin6795
-34.399,-57.9188,bin6796
-34.3989,-58.2504,bin6797
-34.3989,-58.2241,bin6798
-34.3989,-58.1359,bin6799
-34.3989,-58.1176,bin6800
-34.3988,-58.4292,bin6801
-34.3988,-58.2876,bin6802
-34.3988,-58.172,bin6803
-34.3988,-58.1176,bin6804
-34.3988,-58.0948,bin6805
-34.3988,-57.9538,bin6806
-34.3987,-58.6159,bin6807
-34.3987,-58.4335,bin6808
-34.3987,-58.2109,bin6809
-34.3987,-58.1319,bin6810
-34.3987,-58.0814,bin6811
-34.3986,-58.5805,bin6812
-34.3986,-58.4665,bin6813
-34.3986,-58.3941,bin6814
-34.3986,-58.0841,bin6815
-34.3986,-58.0616,bin6816
-34.3985,-58.3775,bin6817
-34.3985,-58.2393,bin6818
-34.3985,-58.2227,bin6819
-34.3985,-58.1051,bin6820
-34.3985,-58.0695,bin6821
-34.3985,-58.0333,bin6822
-34.3984,-58.1155,bin6823
-34.3984,-58.1004,bin6824
-34.3984,-58.0198,bin6825
-34.3983,-58.0373,bin6826
-34.3982,-58.4316,bin6827
-34.3981,-58.2508,bin6828
-34.3981,-58.2101,bin6829
-34.398,-58.213,bin6830
-34.398,-57.9476,bin6831
-34.398,-57.923,bin6832
-34.3979,-58.4981,bin6833
-34.3979,-58.4636,bin6834
-34.3979,-58.2179,bin6835
-34.3979,-58.0769,bin6836
-34.3978,-58.2328,bin6837
-34.3978,-58.0227,bin6838
-34.3977,-58.4884,bin6839
-34.3977,-58.4454,bin6840
-34.3977,-58.4109,bin6841
-34.3977,-58.084,bin6842
-34.3976,-58.4876,bin6843
-34.3976,-58.2933,bin6844
-34.3975,-58.1778,bin6845
-34.3975,-58.1089,bin6846
-34.3975,-57.9407,bin6847
-34.3974,-58.6492,bin6848
-34.3974,-58.46,bin6849
-34.3974,-58.28,bin6850
-34.3974,-58.0718,bin6851
-34.3973,-58.4965,bin6852
-34.3972,-58.4605,bin6853
-34.3972,-58.2485,bin6854
-34.3972,-58.0924,bin6855
-34.3971,-58.236,bin6856
-34.3971,-58.1771,bin6857
-34.397,-58.6051,bin6858
-34.3969,-58.4645,bin6859
-34.3969,-58.3853,bin6860
-34.3969,-58.1311,bin6861
-34.3969,-57.9409,bin6862
-34.3968,-58.3093,bin6863
-34.3968,-57.9474,bin6864
-34.3967,-58.3715,bin6865
-34.3967,-58.1703,bin6866
-34.3967,-58.0348,bin6867
-34.3967,-57.9475,bin6868
-34.3966,-58.5804,bin6869
-34.3966,-58.4467,bin6870
-34.3966,-58.2705,bin6871
-34.3966,-58.1814,bin6872
-34.3966,-58.063,bin6873
-34.3965,-58.6481,bin6874
-34.3965,-58.6095,bin6875
-34.3965,-58.1753,bin6876
-34.3965,-57.9415,bin6877
-34.3964,-58.4623,bin6878
-34.3964,-58.3857,bin6879
-34.3964,-58.3071,bin6880
-34.3964,-58.2799,bin6881
-34.3964,-58.184,bin6882
-34.3963,-58.2216,bin6883
-34.3962,-58.2944,bin6884
-34.3962,-58.2232,bin6885
-34.3962,-58.2187,bin6886
-34.3962,-58.1279,bin6887
-34.3961,-58.2801,bin6888
-34.3961,-58.2721,bin6889
-34.3961,-58.1794,bin6890
-34.396,-58.6014,bin6891
-34.396,-58.2409,bin6892
-34.396,-58.2041,bin6893
-34.3959,-58.4897,bin6894
-34.3959,-58.1805,bin6895
-34.3959,-58.1742,bin6896
-34.3959,-58.119,bin6897
-34.3959,-58.0924,bin6898
-34.3958,-58.4604,bin6899
-34.3958,-58.4297,bin6900
-34.3958,-58.3533,bin6901
-34.3958,-58.2816,bin6902
-34.3958,-58.0785,bin6903
-34.3957,-58.3739,bin6904
-34.3957,-58.0206,bin6905
-34.3956,-58.6029,bin6906
-34.3956,-58.2114,bin6907
-34.3956,-58.1172,bin6908
-34.3956,-58.1115,bin6909
-34.3955,-58.2407,bin6910
-34.3955,-58.0938,bin6911
-34.3954,-58.4552,bin6912
-34.3954,-58.2347,bin6913
-34.3954,-58.1742,bin6914
-34.3954,-57.9394,bin6915
-34.3953,-58.2736,bin6916
-34.3953,-58.0797,bin6917
-34.3953,-58.0722,bin6918
-34.3952,-58.4569,bin6919
-34.3952,-58.2423,bin6920
-34.3952,-58.1712,bin6921
-34.3952,-58.1697,bin6922
-34.3952,-57.9115,bin6923
-34.3951,-58.6462,bin6924
-34.3951,-58.4784,bin6925
-34.3951,-58.4667,bin6926
-34.3951,-58.0928,bin6927
-34.395,-58.4038,bin6928
-34.395,-58.3489,bin6929
-34.395,-58.114,bin6930
-34.3949,-58.3882,bin6931
-34.3949,-58.2172,bin6932
-34.3949,-58.089,bin6933
-34.3948,-58.3572,bin6934
-34.3948,-58.2077,bin6935
-34.3948,-58.0977,bin6936
-34.3948,-58.0788,bin6937
-34.3948,-58.0612,bin6938
-34.3947,-58.1049,bin6939
-34.3947,-58.0712,bin6940
-34.3946,-58.108,bin6941
-34.3945,-58.3845,bin6942
-34.3945,-58.1774,bin6943
-34.3944,-58.6005,bin6944
-34.3944,-58.4256,bin6945
-34.3943,-58.4416,bin6946
-34.3943,-58.2059,bin6947
-34.3943,-58.0796,bin6948
-34.3941,-58.1109,bin6949
-34.3939,-58.5922,bin6950
-34.3939,-58.2728,bin6951
-34.3939,-58.0906,bin6952
-34.3939,-58.0779,bin6953
-34.3939,-58.074,bin6954
-34.3939,-57.9131,bin6955
-34.3938,-58.2311,bin6956
-34.3938,-58.2205,bin6957
-34.3937,-58.454,bin6958
-34.3936,-58.5927,bin6959
-34.3936,-58.1804,bin6960
-34.3935,-58.0881,bin6961
-34.3934,-58.6422,bin6962
-34.3934,-58.1811,bin6963
-34.3934,-58.1807,bin6964
-34.3933,-58.491,bin6965
-34.3933,-58.4039,bin6966
-34.3933,-58.113,bin6967
-34.3933,-58.1123,bin6968
-34.3932,-58.2766,bin6969
-34.3932,-58.1285,bin6970
-34.3931,-58.6004,bin6971
-34.393,-58.4813,bin6972
-34.393,-57.9394,bin6973
-34.3929,-58.0845,bin6974
-34.3928,-58.6099,bin6975
-34.3928,-58.269,bin6976
-34.3928,-58.2074,bin6977
-34.3928,-58.0312,bin6978
-34.3927,-58.5949,bin6979
-34.3927,-58.2217,bin6980
-34.3926,-58.4553,bin6981
-34.3926,-58.4549,bin6982
-34.3926,-58.3833,bin6983
-34.3925,-58.6107,bin6984
-34.3925,-58.2283,bin6985
-34.3925,-58.0563,bin6986
-34.3924,-58.2922,bin6987
-34.3924,-58.1066,bin6988
-34.3923,-58.3844,bin6989
-34.3923,-58.2014,bin6990
-34.3923,-58.0853,bin6991
-34.3923,-57.9378,bin6992
-34.3923,-57.9128,bin6993
-34.3922,-58.5744,bin6994
-34.3922,-58.2947,bin6995
-34.3922,-57.9391,bin6996
-34.392,-58.603,bin6997
-34.392,-58.6006,bin6998
-34.392,-58.3982,bin6999
-34.392,-58.2164,bin7000
-34.392,-58.0125,bin7001
-34.3919,-58.3723,bin7002
-34.3919,-58.1769,bin7003
-34.3919,-58.1755,bin7004
-34.3918,-58.2332,bin7005
-34.3918,-58.17,bin7006
-34.3918,-58.1671,bin7007
-34.3917,-58.2175,bin7008
-34.3917,-58.2084,bin7009
-34.3917,-58.208,bin7010
-34.3917,-58.0873,bin7011
-34.3916,-58.6102,bin7012
-34.3916,-58.3476,bin7013
-34.3916,-58.1726,bin7014
-34.3916,-57.9438,bin7015
-34.3916,-57.934,bin7016
-34.3914,-58.5682,bin7017
-34.3913,-58.3037,bin7018
-34.3913,-58.0844,bin7019
-34.3913,-57.9399,bin7020
-34.3912,-58.3011,bin7021
-34.3912,-58.2129,bin7022
-34.3911,-58.2346,bin7023
-34.3911,-58.0714,bin7024
-34.391,-58.6068,bin7025
-34.391,-58.3437,bin7026
-34.391,-58.077,bin7027
-34.3909,-58.206,bin7028
-34.3908,-58.3695,bin7029
-34.3908,-58.2688,bin7030
-34.3908,-58.236,bin7031
-34.3908,-58.1225,bin7032
-34.3908,-58.0945,bin7033
-34.3907,-58.4619,bin7034
-34.3907,-58.2394,bin7035
-34.3907,-58.2176,bin7036
-34.3907,-58.1632,bin7037
-34.3906,-58.2892,bin7038
-34.3906,-58.2026,bin7039
-34.3906,-58.1661,bin7040
-34.3905,-58.5639,bin7041
-34.3905,-58.0852,bin7042
-34.3905,-58.0704,bin7043
-34.3905,-58.029,bin7044
-34.3904,-58.5991,bin7045
-34.3904,-58.3013,bin7046
-34.3904,-58.1272,bin7047
-34.3904,-58.0862,bin7048
-34.3904,-58.086,bin7049
-34.3904,-58.0156,bin7050
-34.3903,-58.4357,bin7051
-34.3903,-58.1263,bin7052
-34.3903,-58.0697,bin7053
-34.3903,-58.057,bin7054
-34.3902,-58.21,bin7055
-34.3902,-58.1253,bin7056
-34.3902,-58.0744,bin7057
-34.3902,-57.9358,bin7058
-34.3901,-58.5716,bin7059
-34.3901,-58.0774,bin7060
-34.3901,-57.9437,bin7061
-34.39,-58.2126,bin7062
-34.39,-58.0792,bin7063
-34.39,-58.0718,bin7064
-34.3899,-58.2625,bin7065
-34.3899,-58.2386,bin7066
-34.3899,-58.1753,bin7067
-34.3899,-58.1732,bin7068
-34.3899,-58.0897,bin7069
-34.3898,-58.2715,bin7070
-34.3898,-58.2667,bin7071
-34.3898,-58.1225,bin7072
-34.3898,-58.0933,bin7073
-34.3897,-58.24,bin7074
-34.3897,-58.2024,bin7075
-34.3896,-58.4791,bin7076
-34.3896,-58.3817,bin7077
-34.3896,-58.3795,bin7078
-34.3895,-58.4867,bin7079
-34.3895,-58.457,bin7080
-34.3895,-58.3835,bin7081
-34.3895,-58.2684,bin7082
-34.3895,-58.0991,bin7083
-34.3894,-58.2128,bin7084
-34.3894,-58.1251,bin7085
-34.3894,-58.0812,bin7086
-34.3894,-57.9375,bin7087
-34.3893,-58.4426,bin7088
-34.3893,-58.4254,bin7089
-34.3893,-58.1628,bin7090
-34.3892,-58.0818,bin7091
-34.3892,-58.0262,bin7092
-34.3891,-58.381,bin7093
-34.3891,-58.1053,bin7094
-34.3891,-58.101,bin7095
-34.3891,-58.0785,bin7096
-34.389,-58.4894,bin7097
-34.389,-58.2858,bin7098
-34.389,-58.2733,bin7099
-34.389,-58.0635,bin7100
-34.389,-57.935,bin7101
-34.3889,-58.4565,bin7102
-34.3889,-58.2027,bin7103
-34.3889,-58.1629,bin7104
-34.3889,-57.9322,bin7105
-34.3887,-58.4737,bin7106
-34.3887,-58.1066,bin7107
-34.3886,-58.0081,bin7108
-34.3885,-58.4382,bin7109
-34.3885,-58.1777,bin7110
-34.3885,-58.172,bin7111
-34.3885,-58.0066,bin7112
-34.3885,-57.9388,bin7113
-34.3884,-58.0743,bin7114
-34.3883,-58.2944,bin7115
-34.3883,-58.1079,bin7116
-34.3882,-58.2932,bin7117
-34.3882,-58.2654,bin7118
-34.3882,-58.169,bin7119
-34.3882,-58.0521,bin7120
-34.3881,-58.0628,bin7121
-34.3879,-58.3641,bin7122
-34.3879,-58.1734,bin7123
-34.3877,-58.2718,bin7124
-34.3876,-58.6023,bin7125
-34.3876,-58.451,bin7126
-34.3875,-58.1699,bin7127
-34.3875,-58.1679,bin7128
-34.3875,-58.0783,bin7129
-34.3875,-58.0612,bin7130
-34.3875,-57.9254,bin7131
-34.3874,-58.5903,bin7132
-34.3874,-58.2846,bin7133
-34.3874,-58.2396,bin7134
-34.3874,-58.2336,bin7135
-34.3874,-58.1693,bin7136
-34.3874,-58.1665,bin7137
-34.3874,-58.0719,bin7138
-34.3873,-58.5944,bin7139
-34.3873,-58.3989,bin7140
-34.3873,-58.1165,bin7141
-34.3873,-58.0831,bin7142
-34.3873,-57.9324,bin7143
-34.3872,-58.4793,bin7144
-34.3872,-58.1036,bin7145
-34.3872,-58.1,bin7146
-34.3871,-58.5906,bin7147
-34.3871,-58.4535,bin7148
-34.3871,-58.2029,bin7149
-34.3871,-58.0718,bin7150
-34.3871,-58.0715,bin7151
-34.387,-58.6402,bin7152
-34.387,-58.3936,bin7153
-34.387,-58.3387,bin7154
-34.3869,-58.4523,bin7155
-34.3868,-58.2042,bin7156
-34.3868,-58.0696,bin7157
-34.3867,-58.4508,bin7158
-34.3866,-58.3783,bin7159
-34.3866,-58.1943,bin7160
-34.3866,-58.0621,bin7161
-34.3864,-58.4568,bin7162
-34.3864,-58.4465,bin7163
-34.3864,-58.2807,bin7164
-34.3864,-58.2628,bin7165
-34.3864,-58.226,bin7166
-34.3864,-58.1159,bin7167
-34.3864,-58.093,bin7168
-34.3863,-58.5978,bin7169
-34.3863,-58.5616,bin7170
-34.3863,-58.4526,bin7171
-34.3862,-58.0796,bin7172
-34.3861,-58.4203,bin7173
-34.3861,-58.2605,bin7174
-34.386,-58.3772,bin7175
-34.386,-58.0514,bin7176
-34.3859,-57.9064,bin7177
-34.3858,-58.4195,bin7178
-34.3858,-58.3555,bin7179
-34.3858,-58.1718,bin7180
-34.3858,-57.9076,bin7181
-34.3857,-58.1628,bin7182
-34.3857,-58.0693,bin7183
-34.3857,-57.9039,bin7184
-34.3856,-58.3806,bin7185
-34.3856,-58.1579,bin7186
-34.3856,-58.0259,bin7187
-34.3855,-58.4306,bin7188
-34.3855,-58.2121,bin7189
-34.3855,-58.2007,bin7190
-34.3855,-58.1069,bin7191
-34.3855,-58.0734,bin7192
-34.3854,-58.635,bin7193
-34.3854,-58.1685,bin7194
-34.3853,-58.3785,bin7195
-34.3853,-58.0839,bin7196
-34.3853,-58.0484,bin7197
-34.3852,-58.2292,bin7198
-34.3852,-58.0611,bin7199
-34.385,-58.5894,bin7200
-34.385,-58.4318,bin7201
-34.385,-58.3968,bin7202
-34.385,-58.3623,bin7203
-34.385,-58.208,bin7204
-34.385,-58.1685,bin7205
-34.3849,-58.3772,bin7206
-34.3849,-58.1936,bin7207
-34.3849,-57.9284,bin7208
-34.3848,-58.5921,bin7209
-34.3848,-58.215,bin7210
-34.3848,-58.2131,bin7211
-34.3847,-58.6382,bin7212
-34.3847,-58.2584,bin7213
-34.3847,-57.932,bin7214
-34.3846,-58.4431,bin7215
-34.3846,-58.1028,bin7216
-34.3846,-58.0245,bin7217
-34.3845,-58.6344,bin7218
-34.3845,-58.3452,bin7219
-34.3845,-58.2269,bin7220
-34.3845,-58.1945,bin7221
-34.3845,-58.1225,bin7222
-34.3844,-58.1646,bin7223
-34.3844,-58.1551,bin7224
-34.3844,-58.1167,bin7225
-34.3844,-58.0939,bin7226
-34.3844,-58.0694,bin7227
-34.3843,-58.5851,bin7228
-34.3843,-58.444,bin7229
-34.3843,-58.3629,bin7230
-34.3843,-58.2215,bin7231
-34.3842,-58.6016,bin7232
-34.3842,-58.5851,bin7233
-34.3842,-58.478,bin7234
-34.3842,-58.2681,bin7235
-34.3842,-58.116,bin7236
-34.3842,-58.1067,bin7237
-34.3841,-58.1948,bin7238
-34.3841,-58.0697,bin7239
-34.384,-58.2303,bin7240
-34.384,-57.9276,bin7241
-34.3839,-58.472,bin7242
-34.3839,-58.4679,bin7243
-34.3839,-58.3757,bin7244
-34.3839,-58.1581,bin7245
-34.3839,-58.0829,bin7246
-34.3838,-58.6017,bin7247
-34.3838,-58.446,bin7248
-34.3838,-58.4418,bin7249
-34.3838,-58.2324,bin7250
-34.3838,-57.9294,bin7251
-34.3837,-58.5875,bin7252
-34.3837,-58.1021,bin7253
-34.3837,-57.9355,bin7254
-34.3836,-58.2669,bin7255
-34.3836,-58.199,bin7256
-34.3836,-57.924,bin7257
-34.3835,-58.4807,bin7258
-34.3835,-58.2848,bin7259
-34.3835,-58.2649,bin7260
-34.3835,-58.2197,bin7261
-34.3834,-58.2071,bin7262
-34.3834,-58.069,bin7263
-34.3833,-58.4497,bin7264
-34.3833,-58.256,bin7265
-34.3833,-58.1937,bin7266
-34.3832,-58.2902,bin7267
-34.3832,-58.2068,bin7268
-34.3832,-58.0751,bin7269
-34.3832,-58.0579,bin7270
-34.3831,-58.1988,bin7271
-34.3831,-58.0596,bin7272
-34.383,-58.5934,bin7273
-34.383,-58.2947,bin7274
-34.383,-58.2025,bin7275
-34.383,-58.0801,bin7276
-34.383,-58.0681,bin7277
-34.3829,-58.595,bin7278
-34.3829,-58.4125,bin7279
-34.3829,-58.3711,bin7280
-34.3829,-58.1556,bin7281
-34.3829,-58.0895,bin7282
-34.3829,-58.0664,bin7283
-34.3828,-58.2149,bin7284
-34.3827,-58.5575,bin7285
-34.3827,-58.5547,bin7286
-34.3827,-58.2878,bin7287
-34.3827,-58.2591,bin7288
-34.3827,-58.192,bin7289
-34.3826,-58.4402,bin7290
-34.3826,-58.2908,bin7291
-34.3826,-58.2073,bin7292
-34.3826,-58.162,bin7293
-34.3825,-58.1056,bin7294
-34.3825,-58.0197,bin7295
-34.3824,-58.5622,bin7296
-34.3824,-58.0665,bin7297
-34.3824,-57.9316,bin7298
-34.3823,-58.5879,bin7299
-34.3823,-58.1662,bin7300
-34.3823,-58.0631,bin7301
-34.3823,-57.924,bin7302
-34.3821,-58.4454,bin7303
-34.3821,-58.3729,bin7304
-34.3821,-58.0963,bin7305
-34.3821,-58.0044,bin7306
-34.382,-58.3404,bin7307
-34.382,-57.9231,bin7308
-34.3819,-58.2053,bin7309
-34.3819,-58.1913,bin7310
-34.3818,-58.6323,bin7311
-34.3818,-58.4683,bin7312
-34.3818,-58.2228,bin7313
-34.3818,-58.1606,bin7314
-34.3818,-58.0576,bin7315
-34.3817,-58.3916,bin7316
-34.3817,-58.1623,bin7317
-34.3817,-57.9258,bin7318
-34.3816,-58.4303,bin7319
-34.3816,-58.1,bin7320
-34.3816,-58.0137,bin7321
-34.3815,-58.2793,bin7322
-34.3815,-58.0039,bin7323
-34.3814,-58.4183,bin7324
-34.3814,-58.159,bin7325
-34.3813,-58.0913,bin7326
-34.3812,-58.2614,bin7327
-34.3812,-58.2558,bin7328
-34.3812,-58.2276,bin7329
-34.3812,-58.1515,bin7330
-34.3812,-58.1509,bin7331
-34.3812,-57.9262,bin7332
-34.3811,-58.2193,bin7333
-34.3811,-58.2018,bin7334
-34.3811,-58.1927,bin7335
-34.3811,-58.0969,bin7336
-34.381,-58.1676,bin7337
-34.381,-58.0726,bin7338
-34.381,-58.0057,bin7339
-34.3809,-58.4608,bin7340
-34.3809,-58.0171,bin7341
-34.3808,-58.5883,bin7342
-34.3808,-58.3907,bin7343
-34.3808,-58.3706,bin7344
-34.3808,-58.2747,bin7345
-34.3808,-58.0948,bin7346
-34.3807,-58.5906,bin7347
-34.3807,-58.4432,bin7348
-34.3807,-58.0742,bin7349
-34.3807,-58.0626,bin7350
-34.3807,-57.9034,bin7351
-34.3806,-58.4718,bin7352
-34.3806,-58.4394,bin7353
-34.3806,-58.1625,bin7354
-34.3805,-58.4444,bin7355
-34.3805,-58.3693,bin7356
-34.3805,-58.0752,bin7357
-34.3805,-58.0623,bin7358
-34.3804,-58.4686,bin7359
-34.3804,-58.3838,bin7360
-34.3804,-58.3653,bin7361
-34.3804,-58.1959,bin7362
-34.3804,-58.1532,bin7363
-34.3804,-58.07,bin7364
-34.3803,-58.3721,bin7365
-34.3803,-58.3386,bin7366
-34.3803,-58.1606,bin7367
-34.3803,-58.0407,bin7368
-34.3802,-58.29,bin7369
-34.3802,-58.2815,bin7370
-34.3802,-58.264,bin7371
-34.3802,-58.2549,bin7372
-34.3802,-58.1529,bin7373
-34.3802,-58.097,bin7374
-34.3801,-58.5825,bin7375
-34.3801,-58.5818,bin7376
-34.3801,-58.4496,bin7377
-34.3801,-58.2045,bin7378
-34.38,-58.2621,bin7379
-34.3799,-58.0647,bin7380
-34.3798,-57.8959,bin7381
-34.3797,-58.1122,bin7382
-34.3796,-57.9226,bin7383
-34.3795,-58.442,bin7384
-34.3795,-58.3573,bin7385
-34.3795,-58.237,bin7386
-34.3795,-58.0643,bin7387
-34.3794,-58.577,bin7388
-34.3794,-58.0609,bin7389
-34.3794,-58.046,bin7390
-34.3793,-58.4127,bin7391
-34.3793,-58.4091,bin7392
-34.3793,-58.1644,bin7393
-34.3793,-58.1103,bin7394
-34.3793,-58.0107,bin7395
-34.3792,-58.2613,bin7396
-34.3792,-58.2236,bin7397
-34.3792,-58.2034,bin7398
-34.3791,-58.2314,bin7399
-34.3791,-58.1592,bin7400
-34.3791,-58.0725,bin7401
-34.3791,-57.9237,bin7402
-34.379,-58.203,bin7403
-34.3789,-58.5539,bin7404
-34.3789,-58.3698,bin7405
-34.3789,-58.2612,bin7406
-34.3789,-58.217,bin7407
-34.3789,-58.0696,bin7408
-34.3789,-58.0547,bin7409
-34.3788,-58.0739,bin7410
-34.3787,-58.5858,bin7411
-34.3787,-58.4635,bin7412
-34.3787,-58.2704,bin7413
-34.3787,-58.16,bin7414
-34.3787,-58.0963,bin7415
-34.3786,-58.3706,bin7416
-34.3786,-58.0858,bin7417
-34.3785,-58.3346,bin7418
-34.3785,-58.0628,bin7419
-34.3784,-58.4403,bin7420
-34.3784,-58.278,bin7421
-34.3783,-58.5537,bin7422
-34.3783,-58.1938,bin7423
-34.3783,-58.1117,bin7424
-34.3783,-58.0686,bin7425
-34.3783,-57.8992,bin7426
-34.3782,-58.1133,bin7427
-34.3782,-58.0702,bin7428
-34.3782,-58.052,bin7429
-34.3781,-58.3693,bin7430
-34.3781,-58.0919,bin7431
-34.3781,-58.0537,bin7432
-34.3779,-58.2767,bin7433
-34.3779,-58.0927,bin7434
-34.3778,-58.2631,bin7435
-34.3778,-58.1596,bin7436
-34.3778,-58.1147,bin7437
-34.3778,-58.1065,bin7438
-34.3778,-58.0506,bin7439
-34.3777,-58.3515,bin7440
-34.3777,-58.0886,bin7441
-34.3776,-58.0607,bin7442
-34.3776,-57.9993,bin7443
-34.3775,-58.0382,bin7444
-34.3774,-58.1502,bin7445
-34.3774,-58.0948,bin7446
-34.3774,-57.9214,bin7447
-34.3773,-58.4081,bin7448
-34.3773,-58.3621,bin7449
-34.3773,-58.2546,bin7450
-34.3773,-58.2148,bin7451
-34.3772,-58.1605,bin7452
-34.3771,-58.5808,bin7453
-34.3771,-58.4377,bin7454
-34.3771,-58.4252,bin7455
-34.3771,-58.3674,bin7456
-34.3771,-58.2043,bin7457
-34.3771,-58.0582,bin7458
-34.377,-58.1885,bin7459
-34.3769,-58.2212,bin7460
-34.3769,-58.0805,bin7461
-34.3769,-58.0728,bin7462
-34.3768,-58.1469,bin7463
-34.3767,-58.2213,bin7464
-34.3767,-58.1975,bin7465
-34.3767,-57.9163,bin7466
-34.3766,-58.2247,bin7467
-34.3766,-58.0515,bin7468
-34.3766,-58.0371,bin7469
-34.3765,-58.5781,bin7470
-34.3764,-58.624,bin7471
-34.3764,-58.2345,bin7472
-34.3764,-58.2276,bin7473
-34.3764,-58.2002,bin7474
-34.3764,-58.0885,bin7475
-34.3763,-58.3317,bin7476
-34.3763,-58.187,bin7477
-34.3763,-58.0508,bin7478
-34.3762,-58.6312,bin7479
-34.3762,-58.4221,bin7480
-34.3761,-58.5813,bin7481
-34.3761,-58.5766,bin7482
-34.3761,-58.4749,bin7483
-34.3761,-58.3325,bin7484
-34.3761,-58.25,bin7485
-34.3761,-58.2182,bin7486
-34.3761,-58.1972,bin7487
-34.3761,-58.0945,bin7488
-34.3761,-58.0861,bin7489
-34.376,-58.4379,bin7490
-34.376,-58.3648,bin7491
-34.3759,-57.9206,bin7492
-34.3758,-58.3662,bin7493
-34.3758,-58.3529,bin7494
-34.3758,-58.1594,bin7495
-34.3758,-58.159,bin7496
-34.3757,-58.4428,bin7497
-34.3757,-58.442,bin7498
