truck_id,aws_ingest_ts_utc,lat,lon,gross_weight_kg,payload_kg
TRUCK-030,2026-04-02 12:44:08+00:00,-34.2789,-57.8858,6400,0
TRUCK-030,2026-04-02 12:59:03+00:00,-34.2805,-57.8852,8962,2566
TRUCK-030,2026-04-02 13:06:11+00:00,-34.2747,-57.8842,8901,2566
TRUCK-030,2026-04-02 13:20:02+00:00,-34.2748,-57.8781,8938,2566
TRUCK-030,2026-04-02 13:35:09+00:00,-34.2714,-57.8777,7540,1156
TRUCK-030,2026-04-02 13:45:06+00:00,-34.2711,-57.8757,7558,1156
TRUCK-030,2026-04-02 14:05:05+00:00,-34.2676,-57.8737,7551,1156
TRUCK-030,2026-04-02 14:16:05+00:00,-34.2638,-57.8712,7512,1156
TRUCK-030,2026-04-02 14:26:09+00:00,-34.2661,-57.8711,6740,406
TRUCK-030,2026-04-02 14:34:06+00:00,-34.2595,-57.8643,6772,406
TRUCK-030,2026-04-02 14:45:04+00:00,-34.259,-57.864,6742,406
TRUCK-030,2026-04-02 14:52:06+00:00,-34.259,-57.8598,6784,406
TRUCK-030,2026-04-02 15:12:06+00:00,-34.258,-57.8577,6435,85
TRUCK-030,2026-04-02 15:20:04+00:00,-34.2523,-57.8596,6493,85
TRUCK-030,2026-04-02 15:26:09+00:00,-34.2529,-57.8529,6465,85
TRUCK-030,2026-04-02 15:36:03+00:00,-34.2483,-57.8525,7105,709
TRUCK-030,2026-04-02 15:44:06+00:00,-34.2482,-57.8511,6616,262
TRUCK-030,2026-04-02 15:50:06+00:00,-34.2441,-57.8488,6609,262
TRUCK-030,2026-04-02 16:08:07+00:00,-34.2404,-57.8453,6602,262
TRUCK-030,2026-04-02 16:28:07+00:00,-34.2385,-57.8428,6614,262
TRUCK-030,2026-04-02 16:49:08+00:00,-34.2399,-57.8431,6368,33
TRUCK-030,2026-04-02 16:59:11+00:00,-34.2359,-57.8399,6434,33
TRUCK-030,2026-04-02 17:11:08+00:00,-34.2345,-57.8365,6951,609
TRUCK-030,2026-04-02 17:24:09+00:00,-34.2302,-57.8339,6983,609
TRUCK-030,2026-04-02 17:30:09+00:00,-34.2318,-57.8289,6455,98
TRUCK-030,2026-04-02 17:46:01+00:00,-34.2313,-57.8266,6485,98
TRUCK-030,2026-04-02 18:04:05+00:00,-34.2236,-57.8277,6434,98
TRUCK-030,2026-04-02 18:14:08+00:00,-34.2215,-57.8206,6476,98
TRUCK-030,2026-04-02 18:31:01+00:00,-34.2212,-57.8204,6335,0
TRUCK-031,2026-04-01 06:06:02+00:00,-34.5915,-58.315,7911,1704
TRUCK-031,2026-04-01 06:19:09+00:00,-34.5884,-58.3131,7946,1704
TRUCK-031,2026-04-01 06:35:05+00:00,-34.5823,-58.3097,7929,1704
TRUCK-031,2026-04-01 06:43:02+00:00,-34.5856,-58.3082,6521,324
TRUCK-031,2026-04-01 06:57:05+00:00,-34.5816,-58.3042,6523,324
TRUCK-031,2026-04-01 07:14:02+00:00,-34.5808,-58.2988,6564,324
TRUCK-031,2026-04-01 07:28:08+00:00,-34.5792,-58.3011,7701,1476
TRUCK-031,2026-04-01 07:47:05+00:00,-34.5735,-58.296,6331,98
TRUCK-031,2026-04-01 08:00:06+00:00,-34.5741,-58.2952,6306,98
TRUCK-031,2026-04-01 08:13:09+00:00,-34.5703,-58.2931,6278,98
TRUCK-031,2026-04-01 08:19:11+00:00,-34.5655,-58.2857,6292,98
TRUCK-031,2026-04-01 08:32:09+00:00,-34.5657,-58.2866,6172,0
TRUCK-031,2026-04-01 08:38:11+00:00,-34.5661,-58.2854,6203,0
TRUCK-031,2026-04-01 08:59:05+00:00,-34.5619,-58.2789,7196,994
TRUCK-031,2026-04-01 09:20:07+00:00,-34.5622,-58.2779,7202,994
TRUCK-031,2026-04-01 09:41:02+00:00,-34.5573,-58.2751,7007,771
TRUCK-031,2026-04-01 09:49:03+00:00,-34.5545,-58.2727,6963,771
TRUCK-031,2026-04-01 09:59:10+00:00,-34.5534,-58.27,6951,771
TRUCK-031,2026-04-01 10:13:03+00:00,-34.5509,-58.2703,6970,771
TRUCK-031,2026-04-01 10:33:09+00:00,-34.5489,-58.2666,6426,208
TRUCK-031,2026-04-01 10:40:03+00:00,-34.5453,-58.2644,7223,1057
TRUCK-031,2026-04-01 10:56:09+00:00,-34.5425,-58.2624,7286,1057
TRUCK-031,2026-04-01 11:03:03+00:00,-34.5434,-58.257,7245,1057
TRUCK-031,2026-04-01 11:12:01+00:00,-34.5388,-58.2545,6556,345
TRUCK-031,2026-04-01 11:24:01+00:00,-34.5414,-58.2571,6514,345
TRUCK-031,2026-04-01 11:44:02+00:00,-34.5376,-58.2538,6582,345
TRUCK-031,2026-04-01 11:52:03+00:00,-34.5323,-58.2521,6570,345
TRUCK-031,2026-04-01 12:00:01+00:00,-34.5325,-58.2486,6215,29
TRUCK-031,2026-04-01 12:13:05+00:00,-34.5291,-58.2434,6259,29
TRUCK-031,2026-04-01 12:19:05+00:00,-34.5306,-58.2401,6245,29
TRUCK-031,2026-04-01 12:30:06+00:00,-34.5238,-58.2394,6213,29
TRUCK-031,2026-04-01 12:36:02+00:00,-34.5249,-58.2385,6213,0
TRUCK-031,2026-04-01 12:47:06+00:00,-34.5233,-58.2376,6217,0
TRUCK-031,2026-04-01 13:06:04+00:00,-34.5205,-58.2315,6233,0
TRUCK-031,2026-04-01 13:22:02+00:00,-34.5164,-58.2292,8190,1999
TRUCK-031,2026-04-01 13:29:04+00:00,-34.5157,-58.2271,6899,728
TRUCK-031,2026-04-01 13:37:06+00:00,-34.5155,-58.2289,6892,728
TRUCK-031,2026-04-01 13:52:11+00:00,-34.512,-58.2233,6965,728
TRUCK-031,2026-04-01 14:09:05+00:00,-34.5118,-58.2213,6901,728
TRUCK-031,2026-04-01 14:23:04+00:00,-34.5079,-58.2165,6550,358
TRUCK-031,2026-04-01 14:39:08+00:00,-34.5055,-58.2171,6525,358
TRUCK-031,2026-04-01 14:59:01+00:00,-34.5018,-58.2151,7301,1093
TRUCK-031,2026-04-01 15:17:07+00:00,-34.5025,-58.2105,7268,1093
TRUCK-031,2026-04-01 15:23:10+00:00,-34.4971,-58.2079,6880,665
TRUCK-031,2026-04-01 15:40:06+00:00,-34.4965,-58.2082,6832,665
TRUCK-031,2026-04-01 16:01:10+00:00,-34.4917,-58.2058,6881,665
TRUCK-031,2026-04-01 16:21:10+00:00,-34.4953,-58.1994,6844,665
TRUCK-031,2026-04-01 16:37:01+00:00,-34.4886,-58.2003,6309,140
TRUCK-031,2026-04-01 16:43:10+00:00,-34.4905,-58.1945,7226,1047
TRUCK-031,2026-04-01 16:51:11+00:00,-34.4835,-58.1967,7242,1047
TRUCK-031,2026-04-01 17:10:02+00:00,-34.4831,-58.1927,7255,1047
TRUCK-031,2026-04-01 17:26:03+00:00,-34.483,-58.1921,6214,4
TRUCK-031,2026-04-01 17:33:05+00:00,-34.477,-58.1906,6176,4
TRUCK-031,2026-04-01 17:41:11+00:00,-34.4775,-58.1868,6232,4
TRUCK-031,2026-04-01 17:48:09+00:00,-34.4754,-58.1828,6179,4
TRUCK-031,2026-04-01 18:07:06+00:00,-34.4761,-58.1835,6193,0
TRUCK-031,2026-04-01 18:14:06+00:00,-34.4713,-58.1778,6217,0
TRUCK-031,2026-04-01 18:31:02+00:00,-34.4686,-58.1772,6233,0
TRUCK-031,2026-04-01 18:40:03+00:00,-34.4689,-58.1729,6187,0
TRUCK-031,2026-04-01 18:47:08+00:00,-34.4648,-58.1721,6201,0
TRUCK-031,2026-04-01 18:57:02+00:00,-34.4611,-58.1668,6178,0
TRUCK-031,2026-04-01 19:03:07+00:00,-34.4634,-58.1688,6237,0
TRUCK-031,2026-04-01 19:13:06+00:00,-34.4592,-58.1653,6638,437
TRUCK-031,2026-04-01 19:19:09+00:00,-34.454,-58.1588,6416,229
TRUCK-031,2026-04-01 19:32:06+00:00,-34.4551,-58.1563,6421,229
TRUCK-031,2026-04-01 19:39:01+00:00,-34.4535,-58.1582,6471,229
TRUCK-031,2026-04-01 19:48:07+00:00,-34.4517,-58.1521,6406,229
TRUCK-031,2026-04-01 20:09:08+00:00,-34.4468,-58.1505,6198,7
TRUCK-031,2026-04-01 20:17:10+00:00,-34.4461,-58.1518,6224,7
TRUCK-031,2026-04-01 20:32:05+00:00,-34.4459,-58.1492,7582,1401
TRUCK-031,2026-04-01 20:39:03+00:00,-34.4425,-58.1435,7609,1401
TRUCK-031,2026-04-01 20:56:04+00:00,-34.4413,-58.1417,6353,160
TRUCK-031,2026-04-01 21:07:06+00:00,-34.4374,-58.1396,6368,160
TRUCK-031,2026-04-01 21:26:01+00:00,-34.4354,-58.1345,6374,160
TRUCK-031,2026-04-01 21:35:04+00:00,-34.4316,-58.1326,6330,160
TRUCK-031,2026-04-01 21:48:04+00:00,-34.4337,-58.1339,6223,0
TRUCK-031,2026-04-01 21:58:09+00:00,-34.4307,-58.1298,6773,554
TRUCK-031,2026-04-01 22:13:06+00:00,-34.4262,-58.1249,6719,554
TRUCK-031,2026-04-01 22:23:11+00:00,-34.4249,-58.127,6756,554
TRUCK-031,2026-04-01 22:43:06+00:00,-34.4233,-58.1258,6237,49
TRUCK-031,2026-04-01 22:55:03+00:00,-34.4194,-58.1183,6232,49
TRUCK-031,2026-04-01 23:02:08+00:00,-34.4207,-58.1182,6235,49
TRUCK-031,2026-04-01 23:17:05+00:00,-34.4158,-58.1146,6245,49
TRUCK-031,2026-04-01 23:35:05+00:00,-34.4155,-58.1152,6239,0
TRUCK-031,2026-04-01 23:48:11+00:00,-34.4106,-58.1101,6212,0
TRUCK-031,2026-04-02 00:04:02+00:00,-34.4107,-58.1108,6211,0
TRUCK-031,2026-04-02 00:16:06+00:00,-34.4062,-58.1089,6205,0
TRUCK-031,2026-04-02 00:29:05+00:00,-34.4072,-58.1025,6166,0
TRUCK-031,2026-04-02 00:46:08+00:00,-34.4053,-58.1021,6195,0
TRUCK-031,2026-04-02 01:05:04+00:00,-34.4028,-58.0988,6186,0
TRUCK-031,2026-04-02 01:11:03+00:00,-34.4008,-58.0973,6577,407
TRUCK-031,2026-04-02 01:22:06+00:00,-34.3999,-58.0923,6421,236
TRUCK-031,2026-04-02 01:30:09+00:00,-34.3939,-58.0906,6424,236
TRUCK-031,2026-04-02 01:41:02+00:00,-34.3917,-58.0873,6457,236
TRUCK-031,2026-04-02 02:00:04+00:00,-34.3899,-58.0897,6414,236
TRUCK-031,2026-04-02 02:09:09+00:00,-34.3892,-58.0818,6298,66
TRUCK-031,2026-04-02 02:22:02+00:00,-34.3853,-58.0839,6304,66
TRUCK-031,2026-04-02 02:35:04+00:00,-34.3862,-58.0796,6545,368
TRUCK-031,2026-04-02 02:55:09+00:00,-34.3805,-58.0752,6600,368
TRUCK-031,2026-04-02 03:01:11+00:00,-34.3832,-58.0751,6271,89
TRUCK-031,2026-04-02 03:11:04+00:00,-34.3788,-58.0739,6263,89
TRUCK-031,2026-04-02 03:28:05+00:00,-34.3769,-58.0728,6279,89
TRUCK-031,2026-04-02 03:41:05+00:00,-34.3749,-58.0682,6277,89
TRUCK-031,2026-04-02 03:55:01+00:00,-34.3701,-58.0635,6231,0
TRUCK-031,2026-04-02 04:01:11+00:00,-34.3695,-58.0647,6542,321
TRUCK-031,2026-04-02 04:07:07+00:00,-34.3655,-58.0577,6495,321
TRUCK-031,2026-04-02 04:15:11+00:00,-34.3688,-58.0602,6489,321
TRUCK-031,2026-04-02 04:28:04+00:00,-34.3641,-58.0535,6341,127
TRUCK-031,2026-04-02 04:48:10+00:00,-34.3605,-58.0512,6328,127
TRUCK-031,2026-04-02 05:04:07+00:00,-34.3625,-58.0496,6354,127
TRUCK-031,2026-04-02 05:23:07+00:00,-34.3564,-58.0502,6298,127
TRUCK-031,2026-04-02 05:30:07+00:00,-34.3538,-58.0479,6238,0
TRUCK-031,2026-04-02 05:37:05+00:00,-34.3537,-58.0448,6182,0
TRUCK-031,2026-04-02 05:53:04+00:00,-34.3543,-58.0418,6198,0
TRUCK-031,2026-04-02 06:00:10+00:00,-34.3519,-58.0395,6185,0
TRUCK-031,2026-04-02 06:19:10+00:00,-34.3496,-58.0352,6185,0
TRUCK-031,2026-04-02 06:36:09+00:00,-34.3433,-58.0333,6173,0
TRUCK-031,2026-04-02 06:43:07+00:00,-34.3456,-58.0343,6179,0
TRUCK-031,2026-04-02 06:59:02+00:00,-34.3406,-58.0277,7688,1516
TRUCK-031,2026-04-02 07:16:02+00:00,-34.3375,-58.0286,6393,221
TRUCK-031,2026-04-02 07:29:06+00:00,-34.3377,-58.0246,6440,221
TRUCK-031,2026-04-02 07:50:03+00:00,-34.3333,-58.0194,6460,221
TRUCK-031,2026-04-02 08:06:10+00:00,-34.3344,-58.0212,6443,221
TRUCK-031,2026-04-02 08:16:09+00:00,-34.3292,-58.0202,6230,27
TRUCK-031,2026-04-02 08:23:07+00:00,-34.3296,-58.0126,6206,27
TRUCK-031,2026-04-02 08:30:06+00:00,-34.3246,-58.0148,8705,2500
TRUCK-031,2026-04-02 08:37:08+00:00,-34.3263,-58.0108,8717,2500
TRUCK-031,2026-04-02 08:44:04+00:00,-34.3218,-58.0094,8060,1832
TRUCK-031,2026-04-02 08:54:02+00:00,-34.3184,-58.0042,8075,1832
TRUCK-031,2026-04-02 09:06:11+00:00,-34.3203,-58.0024,8016,1832
TRUCK-031,2026-04-02 09:20:01+00:00,-34.3185,-58.0015,8025,1832
TRUCK-031,2026-04-02 09:27:06+00:00,-34.3112,-57.9979,6350,163
TRUCK-031,2026-04-02 09:47:09+00:00,-34.3141,-57.9936,7574,1365
TRUCK-031,2026-04-02 10:01:08+00:00,-34.3087,-57.9948,7571,1365
TRUCK-031,2026-04-02 10:09:05+00:00,-34.3074,-57.9935,7564,1365
TRUCK-031,2026-04-02 10:30:03+00:00,-34.3045,-57.989,6883,665
TRUCK-031,2026-04-02 10:46:03+00:00,-34.3017,-57.9855,6874,665
TRUCK-031,2026-04-02 11:02:04+00:00,-34.3002,-57.983,6853,665
TRUCK-031,2026-04-02 11:09:06+00:00,-34.3,-57.9793,6877,665
TRUCK-031,2026-04-02 11:15:08+00:00,-34.2975,-57.9783,6388,155
TRUCK-031,2026-04-02 11:29:03+00:00,-34.2938,-57.9771,6345,155
TRUCK-031,2026-04-02 11:42:07+00:00,-34.2956,-57.9754,6383,155
TRUCK-031,2026-04-02 11:59:09+00:00,-34.2898,-57.9709,6393,155
TRUCK-031,2026-04-02 12:10:09+00:00,-34.2891,-57.9678,6220,0
TRUCK-031,2026-04-02 12:25:01+00:00,-34.2888,-57.9676,6184,0
TRUCK-031,2026-04-02 12:31:11+00:00,-34.286,-57.9652,6239,0
TRUCK-031,2026-04-02 12:40:07+00:00,-34.2835,-57.9612,7588,1384
TRUCK-031,2026-04-02 12:59:09+00:00,-34.2823,-57.9602,6817,619
TRUCK-031,2026-04-02 13:15:03+00:00,-34.2782,-57.9604,6852,619
TRUCK-031,2026-04-02 13:22:10+00:00,-34.2731,-57.958,6820,619
TRUCK-031,2026-04-02 13:32:08+00:00,-34.2731,-57.9543,6827,619
TRUCK-031,2026-04-02 13:46:01+00:00,-34.2693,-57.9516,6220,8
TRUCK-031,2026-04-02 13:52:10+00:00,-34.2724,-57.9499,6196,8
TRUCK-031,2026-04-02 14:01:07+00:00,-34.2649,-57.9444,8651,2410
TRUCK-031,2026-04-02 14:12:11+00:00,-34.2685,-57.945,8576,2410
TRUCK-031,2026-04-02 14:28:04+00:00,-34.266,-57.9434,8072,1907
TRUCK-031,2026-04-02 14:37:08+00:00,-34.2605,-57.9386,8119,1907
TRUCK-031,2026-04-02 14:44:05+00:00,-34.2585,-57.9369,8100,1907
TRUCK-031,2026-04-02 14:58:07+00:00,-34.2562,-57.932,8105,1907
TRUCK-031,2026-04-02 15:18:07+00:00,-34.2567,-57.9339,6870,683
TRUCK-032,2026-04-01 06:28:01+00:00,-34.5951,-58.3552,9600,3049
TRUCK-032,2026-04-01 06:48:08+00:00,-34.5902,-58.3548,9653,3049
TRUCK-032,2026-04-01 07:05:02+00:00,-34.5926,-58.3486,9650,3049
TRUCK-032,2026-04-01 07:19:01+00:00,-34.5879,-58.3486,9141,2605
TRUCK-032,2026-04-01 07:34:05+00:00,-34.5839,-58.3448,9207,2605
TRUCK-032,2026-04-01 07:41:02+00:00,-34.5851,-58.3446,9168,2605
TRUCK-032,2026-04-01 07:47:11+00:00,-34.5829,-58.3403,11421,4874
TRUCK-032,2026-04-01 07:56:01+00:00,-34.5815,-58.3363,11014,4432
TRUCK-032,2026-04-01 08:14:10+00:00,-34.5792,-58.3384,10980,4432
TRUCK-032,2026-04-01 08:32:05+00:00,-34.5773,-58.3311,10968,4432
TRUCK-032,2026-04-01 08:53:01+00:00,-34.573,-58.329,11035,4432
TRUCK-032,2026-04-01 09:10:03+00:00,-34.5713,-58.3274,8588,1994
TRUCK-032,2026-04-01 09:20:03+00:00,-34.5698,-58.3247,8602,1994
TRUCK-032,2026-04-01 09:37:11+00:00,-34.5649,-58.3251,9250,2680
TRUCK-032,2026-04-01 09:48:01+00:00,-34.5622,-58.3204,9210,2680
TRUCK-032,2026-04-01 09:56:11+00:00,-34.5599,-58.317,6712,181
TRUCK-032,2026-04-01 10:13:04+00:00,-34.56,-58.3188,6743,181
TRUCK-032,2026-04-01 10:22:11+00:00,-34.5591,-58.3146,6737,181
TRUCK-032,2026-04-01 10:30:03+00:00,-34.5575,-58.3123,6718,181
TRUCK-032,2026-04-01 10:44:11+00:00,-34.5516,-58.312,6597,0
TRUCK-032,2026-04-01 11:04:05+00:00,-34.5533,-58.3084,8337,1798
TRUCK-032,2026-04-01 11:20:04+00:00,-34.5519,-58.3026,8335,1798
TRUCK-032,2026-04-01 11:39:11+00:00,-34.5486,-58.3026,8406,1798
TRUCK-032,2026-04-01 11:46:07+00:00,-34.5456,-58.2984,8045,1447
TRUCK-032,2026-04-01 11:53:07+00:00,-34.5414,-58.297,8036,1447
TRUCK-032,2026-04-01 12:02:09+00:00,-34.5406,-58.2927,8004,1447
TRUCK-032,2026-04-01 12:14:10+00:00,-34.5388,-58.2945,8023,1447
TRUCK-032,2026-04-01 12:22:07+00:00,-34.5368,-58.293,6592,46
TRUCK-032,2026-04-01 12:28:02+00:00,-34.5347,-58.2862,6641,46
TRUCK-032,2026-04-01 12:46:11+00:00,-34.535,-58.2873,6577,46
TRUCK-032,2026-04-01 12:53:03+00:00,-34.5315,-58.2818,6627,46
TRUCK-032,2026-04-01 13:04:02+00:00,-34.5286,-58.2832,6533,0
TRUCK-032,2026-04-01 13:22:06+00:00,-34.5254,-58.2779,6531,0
TRUCK-032,2026-04-01 13:30:03+00:00,-34.523,-58.2781,6554,0
TRUCK-032,2026-04-01 13:49:10+00:00,-34.5225,-58.2734,7427,853
TRUCK-032,2026-04-01 14:09:05+00:00,-34.5228,-58.2713,7047,461
TRUCK-032,2026-04-01 14:18:01+00:00,-34.5176,-58.2715,7058,461
TRUCK-032,2026-04-01 14:34:01+00:00,-34.5166,-58.2645,7040,461
TRUCK-032,2026-04-01 14:47:04+00:00,-34.5152,-58.2646,7062,461
TRUCK-032,2026-04-01 14:55:10+00:00,-34.5094,-58.2627,6637,96
TRUCK-032,2026-04-01 15:16:01+00:00,-34.5092,-58.261,6630,96
TRUCK-032,2026-04-01 15:25:05+00:00,-34.5067,-58.2599,7012,471
TRUCK-032,2026-04-01 15:32:01+00:00,-34.5046,-58.2573,7024,471
TRUCK-032,2026-04-01 15:52:11+00:00,-34.5025,-58.255,6847,264
TRUCK-032,2026-04-01 16:05:09+00:00,-34.5011,-58.25,6852,264
TRUCK-032,2026-04-01 16:16:04+00:00,-34.5017,-58.2492,6796,264
TRUCK-032,2026-04-01 16:22:10+00:00,-34.4949,-58.2438,6805,264
TRUCK-032,2026-04-01 16:34:08+00:00,-34.4961,-58.242,6636,29
TRUCK-032,2026-04-01 16:53:06+00:00,-34.4958,-58.2384,7010,480
TRUCK-032,2026-04-01 17:12:08+00:00,-34.4924,-58.2391,7064,480
TRUCK-032,2026-04-01 17:24:09+00:00,-34.4888,-58.2352,7019,480
TRUCK-032,2026-04-01 17:37:10+00:00,-34.4886,-58.2331,6590,51
TRUCK-032,2026-04-01 17:58:09+00:00,-34.4871,-58.2324,6586,51
TRUCK-032,2026-04-01 18:18:02+00:00,-34.4826,-58.2287,6612,51
TRUCK-032,2026-04-01 18:24:06+00:00,-34.4784,-58.2275,6633,51
TRUCK-032,2026-04-01 18:45:09+00:00,-34.4785,-58.2253,6578,0
TRUCK-032,2026-04-01 18:55:01+00:00,-34.4768,-58.2235,6554,0
TRUCK-032,2026-04-01 19:02:06+00:00,-34.4749,-58.2211,6549,0
TRUCK-032,2026-04-01 19:15:01+00:00,-34.4717,-58.2135,6565,0
TRUCK-032,2026-04-01 19:21:01+00:00,-34.4725,-58.2136,6538,0
TRUCK-032,2026-04-01 19:31:07+00:00,-34.4694,-58.2092,6601,0
TRUCK-032,2026-04-01 19:42:08+00:00,-34.4665,-58.2101,6576,0
TRUCK-032,2026-04-01 20:00:04+00:00,-34.4644,-58.2045,9038,2453
TRUCK-032,2026-04-01 20:16:10+00:00,-34.4598,-58.2023,6853,317
TRUCK-032,2026-04-01 20:30:02+00:00,-34.4581,-58.205,6873,317
TRUCK-032,2026-04-01 20:44:09+00:00,-34.4558,-58.1999,6908,317
TRUCK-032,2026-04-01 20:58:10+00:00,-34.4552,-58.1954,6888,317
TRUCK-032,2026-04-01 21:12:10+00:00,-34.4546,-58.1964,6654,80
TRUCK-032,2026-04-01 21:22:08+00:00,-34.4529,-58.1919,6639,80
TRUCK-032,2026-04-01 21:40:01+00:00,-34.4489,-58.1921,7677,1083
TRUCK-032,2026-04-01 21:55:05+00:00,-34.4463,-58.1872,7619,1083
TRUCK-032,2026-04-01 22:08:01+00:00,-34.4465,-58.1873,6915,342
TRUCK-032,2026-04-01 22:27:11+00:00,-34.4453,-58.18,6914,342
TRUCK-032,2026-04-01 22:47:10+00:00,-34.4388,-58.1776,6923,342
TRUCK-032,2026-04-01 23:06:05+00:00,-34.4384,-58.1788,6876,342
TRUCK-032,2026-04-01 23:18:02+00:00,-34.4341,-58.1764,6631,69
TRUCK-032,2026-04-01 23:37:11+00:00,-34.4367,-58.1721,7771,1176
TRUCK-032,2026-04-01 23:57:10+00:00,-34.4327,-58.169,7777,1176
TRUCK-032,2026-04-02 00:18:04+00:00,-34.4273,-58.1691,7739,1176
TRUCK-032,2026-04-02 00:37:01+00:00,-34.4293,-58.1664,6885,287
TRUCK-032,2026-04-02 00:54:03+00:00,-34.4239,-58.166,6866,287
TRUCK-032,2026-04-02 01:03:07+00:00,-34.4228,-58.16,6878,287
TRUCK-032,2026-04-02 01:14:11+00:00,-34.4188,-58.1585,6820,287
TRUCK-032,2026-04-02 01:25:03+00:00,-34.4174,-58.1562,6660,53
TRUCK-032,2026-04-02 01:31:10+00:00,-34.4188,-58.1565,6622,53
TRUCK-032,2026-04-02 01:41:09+00:00,-34.4182,-58.1509,6605,53
TRUCK-032,2026-04-02 01:51:07+00:00,-34.4153,-58.147,6613,53
TRUCK-032,2026-04-02 02:09:11+00:00,-34.413,-58.1442,6561,0
TRUCK-032,2026-04-02 02:30:03+00:00,-34.4069,-58.1474,6605,0
TRUCK-032,2026-04-02 02:41:08+00:00,-34.4057,-58.1406,6588,0
TRUCK-032,2026-04-02 02:47:02+00:00,-34.4036,-58.14,8444,1845
TRUCK-032,2026-04-02 03:02:08+00:00,-34.4007,-58.1384,8245,1683
TRUCK-032,2026-04-02 03:21:04+00:00,-34.3989,-58.1359,8227,1683
TRUCK-032,2026-04-02 03:35:09+00:00,-34.4011,-58.1336,8278,1683
TRUCK-032,2026-04-02 03:42:10+00:00,-34.3969,-58.1311,8261,1683
TRUCK-032,2026-04-02 03:59:01+00:00,-34.3932,-58.1285,7147,545
TRUCK-032,2026-04-02 04:13:04+00:00,-34.3903,-58.1263,7077,545
TRUCK-032,2026-04-02 04:24:04+00:00,-34.3894,-58.1251,8316,1740
TRUCK-032,2026-04-02 04:40:06+00:00,-34.3898,-58.1225,8342,1740
TRUCK-032,2026-04-02 04:56:03+00:00,-34.3864,-58.1159,7948,1342
TRUCK-032,2026-04-02 05:09:01+00:00,-34.3842,-58.116,7951,1342
TRUCK-032,2026-04-02 05:30:03+00:00,-34.3797,-58.1122,7883,1342
TRUCK-032,2026-04-02 05:36:04+00:00,-34.3782,-58.1133,7902,1342
TRUCK-032,2026-04-02 05:42:06+00:00,-34.3793,-58.1103,7730,1172
TRUCK-032,2026-04-02 05:59:06+00:00,-34.3778,-58.1065,9302,2697
TRUCK-032,2026-04-02 06:14:06+00:00,-34.3716,-58.1037,9282,2697
TRUCK-032,2026-04-02 06:22:03+00:00,-34.3706,-58.1007,9231,2697
TRUCK-032,2026-04-02 06:43:05+00:00,-34.3705,-58.1008,8857,2247
TRUCK-032,2026-04-02 06:55:11+00:00,-34.3645,-58.0991,8840,2247
TRUCK-032,2026-04-02 07:05:11+00:00,-34.3661,-58.0925,8812,2247
TRUCK-032,2026-04-02 07:18:04+00:00,-34.3634,-58.0918,8793,2247
TRUCK-032,2026-04-02 07:33:08+00:00,-34.3627,-58.089,7180,603
TRUCK-032,2026-04-02 07:43:04+00:00,-34.3558,-58.0893,7196,603
TRUCK-032,2026-04-02 07:49:03+00:00,-34.3544,-58.0867,7177,603
TRUCK-032,2026-04-02 08:04:03+00:00,-34.3561,-58.0815,7150,603
TRUCK-032,2026-04-02 08:16:10+00:00,-34.354,-58.0787,6915,371
TRUCK-032,2026-04-02 08:31:03+00:00,-34.3495,-58.0792,6902,371
TRUCK-032,2026-04-02 08:52:04+00:00,-34.3456,-58.0758,6948,371
TRUCK-032,2026-04-02 09:01:08+00:00,-34.3446,-58.0745,8115,1513
TRUCK-032,2026-04-02 09:12:11+00:00,-34.3465,-58.0697,7250,647
TRUCK-032,2026-04-02 09:22:06+00:00,-34.3404,-58.0656,7240,647
TRUCK-032,2026-04-02 09:33:08+00:00,-34.3415,-58.0681,7202,647
TRUCK-032,2026-04-02 09:39:09+00:00,-34.3363,-58.0658,7222,647
TRUCK-032,2026-04-02 09:52:03+00:00,-34.3369,-58.0627,6730,154
TRUCK-032,2026-04-02 10:07:07+00:00,-34.3336,-58.0556,6739,154
TRUCK-032,2026-04-02 10:28:09+00:00,-34.3319,-58.0552,7876,1299
TRUCK-032,2026-04-02 10:39:08+00:00,-34.3299,-58.0552,7832,1299
TRUCK-032,2026-04-02 10:46:08+00:00,-34.3288,-58.0526,6822,290
TRUCK-032,2026-04-02 10:54:01+00:00,-34.3254,-58.0499,6833,290
TRUCK-032,2026-04-02 11:11:09+00:00,-34.3235,-58.0447,6832,290
TRUCK-032,2026-04-02 11:20:05+00:00,-34.3208,-58.0412,6884,290
TRUCK-032,2026-04-02 11:36:07+00:00,-34.3192,-58.0396,6717,114
TRUCK-032,2026-04-02 11:43:02+00:00,-34.3173,-58.0407,7340,734
TRUCK-032,2026-04-02 11:56:10+00:00,-34.3159,-58.0379,7290,734
TRUCK-032,2026-04-02 12:03:04+00:00,-34.31,-58.0321,7304,734
TRUCK-032,2026-04-02 12:20:06+00:00,-34.3082,-58.0335,6964,356
TRUCK-032,2026-04-02 12:31:07+00:00,-34.308,-58.0308,6913,356
TRUCK-032,2026-04-02 12:47:03+00:00,-34.3073,-58.0274,6946,356
TRUCK-032,2026-04-02 12:59:08+00:00,-34.3051,-58.0272,6927,356
TRUCK-032,2026-04-02 13:13:11+00:00,-34.3047,-58.0215,6674,128
TRUCK-032,2026-04-02 13:26:03+00:00,-34.3015,-58.0211,6727,128
TRUCK-032,2026-04-02 13:44:02+00:00,-34.2998,-58.0162,6691,128
